Optimizing gcSimulator
bits: 10100000100100101010011110011011100110000000111101110101110100010001101000101100111100010011110000010100001101010001001110010001000
bits: 10000000000010000000010011100110111001011011011001101100000100000110000100010001000010100110011011010010000000000011010100100110101
bits: 10111110000010000000010110101101000111000110010000000001010010000100010010100000110111011000001000001110111111100000000100110001100
bits: 00001110000010000101000010101011000101001000111010000001010011110101110000111111100110010001000101001011100011000000000011010110000
best: 0.6204340207575145
bits: 11101001000000100010110001110100011111111010001011100101011011110100001101100000001111111100000101000100110001010010100001100001010
bits: 01000000010111000011100001010100110101000101000100101100010000001010001110101110101110011000010101101000011101011000001001100000001
bits: 10100100100110001101010111111011110110011000111100000101111001010001101000101100011110010011100100000111010000011000001010010011001
bits: 10011100000011100000011110110001101011000010100111011011010101111100000000100011100101110010110001001110010111101011001101110100000
bits: 01010000010001000001100010010010111101001001100101010001010000001011010000000110101110011110000001101010011101001000011001100001001
bits: 10111001100011101010011110010011000010000000111011110101110100011001101100100000111100110011110100000100001101010011001110010001000
bits: 11001001000011000010011100110001111010101000101001000010010011110101001000100000001101110010110100100100010011110101101011111100000
bits: 10100100011100110110001101111111110010011000001000111100111101000110000100001111100110011110110101111010100000111010010110010110101
bits: 10100000100100001011001111011001100110010111011011110100111100011001100101110111111100110011110010010011000000110101100110110010010
bits: 01010100010111000100000010100001110111100101111101110001001001101110011110100111111111111110001010111001111001000010010101000001110
bits: 01110101011011100000111101000010110010101101001101010101001111110110101000101110001000110001000100101010000000100111101110010000101
bits: 11010101001001001010111111010000101100111101011001011000010101001101010110101111100011011001011000011010011001111101101000111101001
bits: 01010100000010011001011001011111101110000000100101101011110000011010000010000000011110011010001001000101100101011001000001100001011
bits: 01000000010011000001100010010000110101000101100101100011010000001011010011100110101110011110000001101000111101001000011001100001001
bits: 10111001100011101000111111110011000010000000111011110101010010011101101100100001111100110011110100000100000001011011001110110001000
bits: 11011001001011000000111101110001011011001000101011001111010011111100000100100011000101110100110101100100010001111011100101111100000
bits: 01110001010001000001100011010010011111001001100101011001010000001000010000000110001110011110000001101010011101000000001001100001000
bits: 10100000100100101010011110011011100110000000111101110101110100010001101000101100111100010011110000010100001101010001001110010001000
bits: 10000000000000100010011110001111110011011010111101111100110100000010101000000000110110000110011010010110000100010011001110100100001
bits: 01110101010001000001101011111010001110001001100100011000010001100100010000011110001010101110010100101010001100000000000000100000010
best: 0.5938985487711731
bits: 10111000100001001011011111011011100010010100011011110100011000011101100100100001111100110011110010010010000001110011101110110000000
bits: 11011101000001000000111111110000101001010010111001011010010101101101000100101011100011111001111000001010011101111001101001110101000
bits: 10111001100011101010111110100011100010011000111101111101110000010100101100000001111100110110010110010110000101011011001110110100000
bits: 11100000010010000001110010110001110110010100111101000111111001000011010001101110111110011111100101101111111101001000001011110001001
bits: 01001001010011000000011100010000111111001000101001000000010000010001011000100110001111011010110101101110010001000001101001110101000
bits: 10111001000011001000101111111011000010001001110101111001010010011101111000101111101110100110110100000010000000011011001110110000010
bits: 11110000000011000010111111110001110010011010111011101111011111011001000100100111111100110110110010110000000000111111100101111010010
bits: 10000000100001101001000010010010100101001000100101110001110000011001000000101100111100011110010000100100011101010001001010110001001
bits: 10100000100100101010001110111011000110100100111101110111011110000001101100001111001010110101110011111100001101011011001111010010100
bits: 11101100011110111111011101100110111011110001001000111101011111011111010100111111111101010100001101001101100001011010100100000110001
bits: 11000110110111010001010111111001110100011001111110011111101011000001011100100110111101000111100100100110011000010001000000110000001
bits: 01100100010001010001110010011011001100011001110000001000010101111111010001001101001010101010000001111101011110100100001000101011010
bits: 11000101011000011110111010011111111000111101011001011001010111100001010110101110100010010001011000001011010101110001110001101010000
bits: 11010101001001001010111111010000101100111101011001011000010101001101010110101111100011011001011000011010011001111101101000111101001
bits: 01000000010011000001100010010000110101000101100101100011010000001011010011100110101110011110000001101000111101001000011001100001001
bits: 01000000010111000011100001010100110101000101000100101100010000001010001110101110101110011000010101101000011101011000001001100000001
bits: 10111001100011101000111111110011000010000000111011110101010010011101101100100001111100110011110100000100000001011011001110110001000
bits: 01110101010001000001101011111010001110001001100100011000010001100100010000011110001010101110010100101010001100000000000000100000010
bits: 11011001001011000000111101110001011011001000101011001111010011111100000100100011000101110100110101100100010001111011100101111100000
bits: 01010000010001000001100010010010111101001001100101010001010000001011010000000110101110011110000001101010011101001000011001100001001
best: 0.595983286157164
bits: 01001101000011000000011100110000111101011010111001001010010000000001000000101011000011111010110000001110010001100001101001110101000
bits: 11010000010011000000111111110011111001011010110001010001010010011011010100000111111110110110000000110010001100011010010001111001000
bits: 11010101001001001010111111010000101100111101011001011000010101001101010110101111100011011001011000011010011001111101101000111101001
bits: 11100000000011000001111111110001110010010100111101001111011001010011010101101110111110111111110011110101011101111101100101111011011
bits: 01001000010011000010011100010001111011001010101011000000011110011001001000100110001110110110110111100010000001001011100101110010010
bits: 11010000010011000011110011010001110000000110111001101111011000001011010111100111111110110110110001110000010100111010011001101000000
bits: 01100100010011000001110010010010101101010001100101001010010001111111010001101111001110111110000001111000011101100000011000100001000
bits: 11011000000001000001111110110000111010010100111001000011010101000011000000101010110011011101111100101111111101101000101011110101000
bits: 11000010011011101010101011010011001111011100111101000110100100100101010001011111101011010101100101101111011111000101000011110011010
bits: 10000000010011010010101111110001110000011010001000000100001001011010001000100111101001110001110000100010100000011111011101111010000
bits: 01001001010011000001001111010100110111001101100111110111010001100000011011000110100111001010001000100010101001100000111001010000101
bits: 00101000101111100010011100101011110011001000111100011101100000110000101010000011011001010110010100001010101001000110011110100100001
bits: 11111000100001000111100111111011000000000110011011000000111100011101100100000011001100100011011010010011100101000111101110000001100
bits: 11010101001001001010111111010000101100111101011001011000010101001101010110101111100011011001011000011010011001111101101000111101001
bits: 11011101000001000000111111110000101001010010111001011010010101101101000100101011100011111001111000001010011101111001101001110101000
bits: 11000101011000011110111010011111111000111101011001011001010111100001010110101110100010010001011000001011010101110001110001101010000
bits: 11100000010010000001110010110001110110010100111101000111111001000011010001101110111110011111100101101111111101001000001011110001001
bits: 01000000010011000001100010010000110101000101100101100011010000001011010011100110101110011110000001101000111101001000011001100001001
bits: 01000000010111000011100001010100110101000101000100101100010000001010001110101110101110011000010101101000011101011000001001100000001
bits: 11110000000011000010111111110001110010011010111011101111011111011001000100100111111100110110110010110000000000111111100101111010010
best: 0.593431280046727
bits: 11010101010001000000111111110001110111010000111001000110011101001101000101101011101111111101110101101010011101011000101001110001000
bits: 11010000000011000001111111110000111001010000111001000001010010011011010000100111111111010100010100111110011101011010011001111001000
bits: 01010100010001000001110010010000100101010100110101110010010000101001010100100010101011111001101001001000111101111001011001110001000
bits: 01000000000011000001111010110000101101000001100101110010010000101111010110100110100010111011101001001000111101101001001001110101000
bits: 11000000010011000001110011010000110000000111111101100011011000001011010111100110101110010110110001111000111101111010011001101001001
bits: 11011000000011000001111110110001110010010100111101000011011001000011000001101110111011011111110010110101111101111000101111111001001
bits: 01001101000001000000111111010000101001010010110101001010010001101101010100101111001110111011110001101010011101111000101000100001000
bits: 11100010000011100010101111110001111011011110111001101110110101101101000001011111111010110101110001111101011010010111100111111010010
bits: 01100100010001000000110010010101101101000101001101110100110010001011000111101110110110111000000001011010110100111001001011101000000
bits: 00000100000011100010011111111010110000010011011010110100011011001101100010100011101100100110110010110000001101111111000110101000000
bits: 00010100110000101001110001011001000101000010101101111111110111101101110010100111110110110110110000111110010001111010011001001001111
bits: 11101010100011010001111110100010010100010100101001000011100000000110010010001011100011000000011101011110011101001000101011111110000
bits: 11000100000011111100101110111011001010110100011100110000010100010001011001100110111011111001101000111010101100111001001001110110001
bits: 11010101001001001010111111010000101100111101011001011000010101001101010110101111100011011001011000011010011001111101101000111101001
bits: 11011101000001000000111111110000101001010010111001011010010101101101000100101011100011111001111000001010011101111001101001110101000
bits: 11011000000001000001111110110000111010010100111001000011010101000011000000101010110011011101111100101111111101101000101011110101000
bits: 11111000100001000111100111111011000000000110011011000000111100011101100100000011001100100011011010010011100101000111101110000001100
bits: 01100100010011000001110010010010101101010001100101001010010001111111010001101111001110111110000001111000011101100000011000100001000
bits: 11000101011000011110111010011111111000111101011001011001010111100001010110101110100010010001011000001011010101110001110001101010000
bits: 11100000010010000001110010110001110110010100111101000111111001000011010001101110111110011111100101101111111101001000001011110001001
best: 0.5924877566608259
bits: 11111000000011000001100111010001110000000111111111000001111000011011000111000111101100110011011001010001100101001011001110000001001
bits: 11100000100011001110101110111011001000000100011000000000010100010001001001100110011101101011001010011010101101010101101011110110101
bits: 00010100010001001001110010010001000101000110110101111111110011101001010010100111100111111011111001111000010001111010011001101001110
bits: 11100000010010000001110010110001110110010100111101000111111001000011010001101110111110011111100101101111111101001000001011110001001
bits: 11011100000001000001111110110000111111010100111001000010010101000101000000101010110011011101111101101110111101011000101011110001000
bits: 11011101000001000001111110110000111000010100111001011010010101101111000100101010110011111101111100101010111101111000101001110101000
bits: 11010101000001001010111111010000101100010000011001011010010101001101010100101011100011111001111000001010011001111101101000111101001
bits: 11000001000001000000110111110000101001010111111101000010010100001111000101100011100111110010110001101010111101111011001001100001001
bits: 10000001010010101000011110000001111110001111111101101111011101101100000110110001001111001001011001101011110001011100101000100011100
bits: 10101111110100011111110011110000011010001010000100100010000000111010010011001011101100100111111001111001100100000100011100111001011
bits: 01111110010000000100110110011101101101010101111111100000111110001111001011101110000110110100001001011001100101110000111101011001000
bits: 01011000011011000001011100111000001001110011001011000101001110011110111110101110101111001111110100110001010000101111011010111100000
bits: 11100010011010110010110010000001111101010110010001000110100100001101000001101010110111000000111010111100011111111111100110111001000
bits: 01100100010001000000110010010101101101000101001101110100110010001011000111101110110110111000000001011010110100111001001011101000000
bits: 11010101001001001010111111010000101100111101011001011000010101001101010110101111100011011001011000011010011001111101101000111101001
bits: 11011101000001000000111111110000101001010010111001011010010101101101000100101011100011111001111000001010011101111001101001110101000
bits: 11010101010001000000111111110001110111010000111001000110011101001101000101101011101111111101110101101010011101011000101001110001000
bits: 01010100010001000001110010010000100101010100110101110010010000101001010100100010101011111001101001001000111101111001011001110001000
bits: 11000000010011000001110011010000110000000111111101100011011000001011010111100110101110010110110001111000111101111010011001101001001
bits: 11011000000001000001111110110000111010010100111001000011010101000011000000101010110011011101111100101111111101101000101011110101000
best: 0.5928202363301432
bits: 11010101010001000000111111010001100100010000111001000010011101001101000100101011100011111001111101101010011101011100101001111101000
bits: 11000100000001000001111111110000101111010111111001000010010101000101000100100011110111010001110101101110111101111010101011100001001
bits: 11000000010011000000110011010101101100000101101101110010010010001011010111100110111110011100100001011000110100111000001011101000000
bits: 11111111100001011011110111110000111110010010001001001010010100011000010100001011101010100011111000111010001001010100001000111101011
bits: 11010101001011001010110111010000111100110111011101011001011101001001010110100110100010011101010000011010011001111010101000111101001
bits: 11010001000001001000110111110000101000010010011001011010010100001101010100101011100111111011110000001010111101111101001001111101001
bits: 10011111110101011110111011010000011000001101010000010000000100011011010111101111101011001101111001111001100001011101101100111101011
bits: 01001101000001000100110110110000101001010111111111000010010100001111001011101111000111110000011001101001100101110001101001110001001
bits: 01110010010100000100100111111101110101001101111111111101111011011100001111100100010110001110101000011011000101111000111101111001010
bits: 10111100010001010100010000110000110100110000111101110000110000101101110000101010101011100101101111100000010100010111010100010100001
bits: 01110100100001000000110011001000111100001001001110100101110000001111010000110100100110100011000001100011011111011111101111000000001
bits: 11000011010011000011111110001001110111110100000101010011000001010011110001110110101100101111000101110111111101010000001011111000001
bits: 11111100000001011000110110111011101101010001100111101000011111001111101111011111100110110010001101011010101100110010011100111001110
bits: 01100100010001000000110010010101101101000101001101110100110010001011000111101110110110111000000001011010110100111001001011101000000
bits: 11010101000001001010111111010000101100010000011001011010010101001101010100101011100011111001111000001010011001111101101000111101001
bits: 11011101000001000000111111110000101001010010111001011010010101101101000100101011100011111001111000001010011101111001101001110101000
bits: 01111110010000000100110110011101101101010101111111100000111110001111001011101110000110110100001001011001100101110000111101011001000
bits: 11011101000001000001111110110000111000010100111001011010010101101111000100101010110011111101111100101010111101111000101001110101000
bits: 01010100010001000001110010010000100101010100110101110010010000101001010100100010101011111001101001001000111101111001011001110001000
bits: 11010101001001001010111111010000101100111101011001011000010101001101010110101111100011011001011000011010011001111101101000111101001
best: 0.5972682751493912
bits: 01111110010001000101110110011001101101010100111101100010110100101101010101100010101011111001101001011000110101110000011001110001000
bits: 11111110010001000100111110111100101101010101111101000000111111000101000000101010110111010001011001101111101101110010111001001001000
bits: 11111101000001011010111110111000101100010000110111011000011111001111000100111111100110111001001001011010111101111010101000111101100
bits: 11000101010001000001111111010000101110010001111001000010011101000101000100101011100011111001111101101110011101111000101011110001001
bits: 11010101000001000010111111010001101100010000111001000010010101001101010100101011100011111001111100101010011101011101101001111101001
bits: 11110101010001010000110110011001100100010001110101000000011111001111101100101011100010110011011101011010111100111010011100111101100
bits: 11010101000001001000111111110000101001010010111001011010010101101101000100101011100011111001111000001010011101111101101000111101000
bits: 10010110110001001110111011010000111000001100110001010000000100101001010111101010101011111001111001101000101101011101011100111101010
bits: 01011000000010011000101101111000101100110000000101011110010101000001011111011110100011111000100101000001011001111101111000111111001
bits: 01111110100010100000110011100110101100000000011010100100111000000101110011110100101110101001000000101001011111011111101111010100000
bits: 11010000101101000010110011001010101100001001101111100000110000001011010110001101010010011101000011001111111110010010101000001100000
bits: 01110101000011001011111001000101110110011110011000010100110101100111010010011101100011111011011000010001000111111111100100111101001
bits: 11010101001011111100111110101000001011011001111101110110000010001011011101101111100111111001011100011001010101110100101000110101001
bits: 11010101010001000000111111010001100100010000111001000010011101001101000100101011100011111001111101101010011101011100101001111101000
bits: 01100100010001000000110010010101101101000101001101110100110010001011000111101110110110111000000001011010110100111001001011101000000
bits: 11010101000001001010111111010000101100010000011001011010010101001101010100101011100011111001111000001010011001111101101000111101001
bits: 11011101000001000000111111110000101001010010111001011010010101101101000100101011100011111001111000001010011101111001101001110101000
bits: 11010101001001001010111111010000101100111101011001011000010101001101010110101111100011011001011000011010011001111101101000111101001
bits: 01001101000001000100110110110000101001010111111111000010010100001111001011101111000111110000011001101001100101110001101001110001001
bits: 11000000010011000000110011010101101100000101101101110010010010001011010111100110111110011100100001011000110100111000001011101000000
best: 0.5936379565979243
bits: 11010100010001001100111111010001110100011100111001000010010100101001000101101011100011111001111001101000011101011101101100111101010
bits: 11111101000001000100111111010000101100010101111001000000110101000101000000101011100011110001111000101110101101011000101001011101000
bits: 01110111001001001001110111010001101101011101011101010000110100001101010101101010100011011001001000011010110001110101001001111101000
bits: 11010101001001001010111111010000101100010001011001011010010101001101010110101011100011011001111000011010011001111101101000111101001
bits: 01101000000011001000110101011100101101110000001101111100010100000001001111001110110111111000000001011010011100111101011000101000000
bits: 11010101001001001000111111110000101100011111111001011000010101001101010100101111100011111001011000001010011001111101101000111101001
bits: 11010101000001000010111111010001101100010000111001000010010101001101010100101011100011111001111100101010011101011101101001111101001
bits: 11010101010001000010111111010001110100010000110001000000001101101001000111101010100011111001111001101010001101011101111101111101000
bits: 10001101000001100110101100100001110001011100010001110010011100001001010001111111110111111100101011101011000101011000010001110000011
bits: 11110100101101101001111011111010111110101011101111000001100000011101011011001100000000011010010010010111000110010010100011011100111
bits: 10110110110101000111101010100101111010100101111001111010001001001011110110100011001111101101010000000101111101010100010011101100111
bits: 11100110101010001111111101011111011001110001101101000011011010100101101001110011000010110001110000111111000111110010111000000000001
bits: 00011111110001011110111100010001111010111010111000101010001001111101010101100011011110111100111111000010101011111101001011011101101
bits: 11010101001001001010111111010000101100111101011001011000010101001101010110101111100011011001011000011010011001111101101000111101001
bits: 11111110010001000100111110111100101101010101111101000000111111000101000000101010110111010001011001101111101101110010111001001001000
bits: 11010101000001001000111111110000101001010010111001011010010101101101000100101011100011111001111000001010011101111101101000111101000
bits: 11010101000001000010111111010001101100010000111001000010010101001101010100101011100011111001111100101010011101011101101001111101001
bits: 01100100010001000000110010010101101101000101001101110100110010001011000111101110110110111000000001011010110100111001001011101000000
bits: 11010101010001000000111111010001100100010000111001000010011101001101000100101011100011111001111101101010011101011100101001111101000
bits: 11011101000001000000111111110000101001010010111001011010010101101101000100101011100011111001111000001010011101111001101001110101000
best: 0.5896032708810712
bits: 11010101000001000000111111010000101100011001111001010010010101001101010100101011100011111001011100001010011001011101101001111101001
bits: 11010101000001000000111111010000101101010010111001000010010101001101010100101011100011111001111000001010011101111001101001111101000
bits: 10110110110101000110111010110100111111010101111001111010011011001111010000100010011111111101010000100111111101110000011011001100010
bits: 11010101010001001000111111010001100100111001011001010000011101001101000100101011100011011001011000011010011001011100101001111101000
bits: 11111101101001101000111111111000111000011011111001001011100100101101001011101100100001111011110010000010000100110000100001010100000
bits: 11000101001001000010110110010101101101001101011101011000110110001001010111101110100110011000010001011010010001111101101000101001001
bits: 11010101001001001010111111010001101100010000111001010010010101001101010110101011100011011001111100111010011101111101101000111101001
bits: 11011110010001000000111110111000101101010110111101000010111111000101000100101011110011010001011001001111001101110001111001101101000
bits: 11011110001101000000001110101010100001000111011101010000101111010110000000111000010110010001011000100101101001001010101001000001100
bits: 01011111111011110101101110111110001110110000011100000110101111000101001001011000011101000001101101101110100111011101011001001001010
bits: 11111000011000011110111110011110100101111000010000001011010011011001000011101011000011110000011000001000001101111111011100001011010
bits: 11110101000001111101101101110110101101010011101000011011011101100101000100100011100001101010111001001100111011100101101100101001010
bits: 01111110010100011101110110101110101111010001001111111001101110101110011000101011110100110000001001110111101101000000111001010001100
bits: 01100100010001000000110010010101101101000101001101110100110010001011000111101110110110111000000001011010110100111001001011101000000
bits: 11010101001001001010111111010000101100010001011001011010010101001101010110101011100011011001111000011010011001111101101000111101001
bits: 11011101000001000000111111110000101001010010111001011010010101101101000100101011100011111001111000001010011101111001101001110101000
bits: 11111101000001000100111111010000101100010101111001000000110101000101000000101011100011110001111000101110101101011000101001011101000
bits: 11010101000001000010111111010001101100010000111001000010010101001101010100101011100011111001111100101010011101011101101001111101001
bits: 11111110010001000100111110111100101101010101111101000000111111000101000000101010110111010001011001101111101101110010111001001001000
bits: 11010101000001001000111111110000101001010010111001011010010101101101000100101011100011111001111000001010011101111101101000111101000
best: 0.5942759581255336
bits: 11010101000001001010111111110000101100010000111001011010010101001101000100101011100011111001111000011010011101111101101000111101000
bits: 11111110010000011001111111100110101101010011111001111011000111101111010100101011110100111000111000101011001101011100101000111101100
bits: 01011110000001011100111110110110101011010010001111011010001100101100001100101011100100110001001001110010001101110001101001110101100
bits: 01010100010001001000111110010101100100000001001101010000010111001011000110101110110010011001000001011010010100011001001011111000000
bits: 11110110010101000100111010110100101111010101111101010010011011001101010000100010010111111001011001100111111101110000111001001000000
bits: 11010111000001000100111110110000101101010111111101000010111111000101010000101011100011011001011001101110111101111011101001011101000
bits: 11100100000001000010110010010001101101000100001101110000110000001101000101101010110011111000001101111010010101011101001011101100001
bits: 11110100010100011100111110100010101101011001001011011001001110101111000100101011100111111001011001110011001101001000111001111101000
bits: 11011101010001111100111111100101100011101010011111011000001001000111110100101000100011001001001100001011010111101010110000100101000
bits: 11110001010001000011011100110111100110010000100111000000001111100011000100011110000010010101011001001101111101110010010001101001110
bits: 00111100100011000101110010110000011011011001011100010000001101110001100110100010100110100011111000100111100101010100111001001010101
bits: 11100000111111000010111110100100011010000010001011100100111000001010001101101000010101111001000011011000111001101010001001111010101
bits: 11010011000111000100011110001011101011011110111011111101000010101110001011101111101011111101111011001100000100010100101000110101100
bits: 11111110010001000100111110111100101101010101111101000000111111000101000000101010110111010001011001101111101101110010111001001001000
bits: 11010101001001001010111111010001101100010000111001010010010101001101010110101011100011011001111100111010011101111101101000111101001
bits: 10110110110101000110111010110100111111010101111001111010011011001111010000100010011111111101010000100111111101110000011011001100010
bits: 11010101001001001010111111010000101100010001011001011010010101001101010110101011100011011001111000011010011001111101101000111101001
bits: 11011101000001000000111111110000101001010010111001011010010101101101000100101011100011111001111000001010011101111001101001110101000
bits: 11010101010001001000111111010001100100111001011001010000011101001101000100101011100011011001011000011010011001011100101001111101000
bits: 11000101001001000010110110010101101101001101011101011000110110001001010111101110100110011000010001011010010001111101101000101001001
best: 0.5891000584085906
bits: 11110110000101001000111111010101101100010100111101010010010011001101010100101010110011011001111000101111011101111101111001011100001
bits: 01010110000001000000111110010100100101000111011101010010010111001001010000101111110010011001011001001010010100111001001011111001000
bits: 11110100000001010000110010010111101111010000001111111000111100001100001101101010100111110000001001111010000101011001101001100101000
bits: 11010101001001001010111111010001101100010000011001011010010101001101010110101011100011011001111000011010011001111101101000111101001
bits: 11010101001001001010111111110001101100010000111001011010010101001101000100101011100011011001111000111010011101111101101000111101001
bits: 10111110110101010111111110100110101111010001111001111011001011101111010100100011010111111100110000100011001101011100011001001100100
bits: 11010100001001000010110011010001101101000000001101010010110001001101000101101011110011011001111101111010011101111101001010111101001
bits: 11101100010001000010110110110100101101011101111101001000110111001101010101101010110111010000010001111011001001110101101001001001001
bits: 01100111110001010101111101110000101101010111101001111000010001101001101100000001010010111000000000001010011111000100101111010000000
bits: 01001110101101011100111110110000011001010010010101110010000110111100011100001001100110111001111011111001001001110000100001110101100
bits: 11000111001011001110111101010000100110010010111001110010000111011011010111001010100111111111111000110111011001101101001000011101111
bits: 10110100101011101110000011110101111110010001001011111000011010101001010001000110011010011101010000100111011101010000111010000100100
bits: 01000100010100100010111101010111100100110001011110000001010001000000100110101111011100011010100110000000010000101001000001111000010
bits: 11110110010101000100111010110100101111010101111101010010011011001101010000100010010111111001011001100111111101110000111001001000000
bits: 11100100000001000010110010010001101101000100001101110000110000001101000101101010110011111000001101111010010101011101001011101100001
bits: 11010101001001001010111111010001101100010000111001010010010101001101010110101011100011011001111100111010011101111101101000111101001
bits: 10110110110101000110111010110100111111010101111001111010011011001111010000100010011111111101010000100111111101110000011011001100010
bits: 11011101000001000000111111110000101001010010111001011010010101101101000100101011100011111001111000001010011101111001101001110101000
bits: 11111110010001000100111110111100101101010101111101000000111111000101000000101010110111010001011001101111101101110010111001001001000
bits: 11010101001001001010111111010000101100010001011001011010010101001101010110101011100011011001111000011010011001111101101000111101001
best: 0.5918946848182595
bits: 11111110110001000110111010111100101101010101111001100010111111001111010000101010010111111001011000100111111101110010011001001101010
bits: 11000100001001000010110010010001101101000100001101110010110000001101000101101010110011011001101101111010011101011101001010101100001
bits: 11010110100001000100111110010100110101010101111001010010011011001111010000101111010011011001010000101110110100111001001011011101000
bits: 11011111000001000110111111110001101100010100011101010010011101001101000010101010110111011001111001011110011101110001101001001001000
bits: 10110100100101000100111010010100101111010101111011111010111101001111000000100010110111111001001000111111111101011001101011000101000
bits: 01010110000001000000111110010100100101000111011101010010010111001001010000101111110010011001011001001010010100111001001011111001000
bits: 11010100000001000110111111000010101101010001111001011011011001001111010100100011010011011000111100111010011101011100001000001100100
bits: 11111111011001001010111111111101101100010100111001010000010111000101000000101011100111010001011000111010101101111011101000101001000
bits: 11010010010101111101100100110111011011010001110000111110000011001111110100000110010111010110110100100111110110110100011001001110000
bits: 01101111110001011101011001110000001100010101101101111000001001100001000000010001110010111010000000000000011010101000001101010001010
bits: 11010000001010101000111111111110001101000000000101110011111001011110000101100110101111010001110110101110001111100101001101100101111
bits: 01110000101101101011111001000001101101101010011011011010110111101100011110101110100011011000110000110010011000111001101100100101101
bits: 01100000011011100010101100001001000111001011001011110110010011100101100001001110011110111000101001111000110011111001001011111101001
bits: 11110110010101000100111010110100101111010101111101010010011011001101010000100010010111111001011001100111111101110000111001001000000
bits: 11110110000101001000111111010101101100010100111101010010010011001101010100101010110011011001111000101111011101111101111001011100001
bits: 11010101001001001010111111110001101100010000111001011010010101001101000100101011100011011001111000111010011101111101101000111101001
bits: 11010101001001001010111111010000101100010001011001011010010101001101010110101011100011011001111000011010011001111101101000111101001
bits: 11011101000001000000111111110000101001010010111001011010010101101101000100101011100011111001111000001010011101111001101001110101000
bits: 11100100000001000010110010010001101101000100001101110000110000001101000101101010110011111000001101111010010101011101001011101100001
bits: 11101100010001000010110110110100101101011101111101001000110111001101010101101010110111010000010001111011001001110101101001001001001
best: 0.5942849440625422
bits: 11100110000001101101100010010011001111000001011100111100000000001111010100100110110011111000110101100111110101111101001011001100001
bits: 01010110100001000100111110010100100101010101111101010010011011001101010000101111110011011001010001101010010100111001001011111101000
bits: 11010101001001001010111111110001101100010000111001011010010101001101000100101011100011011001111000111010011101111101101000111101001
bits: 01011110000001000000111111110101101100010111011101010010011111001001010000101111110111011001011001001110011100110001001011101001000
bits: 10010100100001001000111010010000101110010101011001011010010101001101000000101010110111111001111000111110111101111001101001001101000
bits: 11110110010101011101101100110100111011010001111100010110010011001101110100100010010111011111011101100111111100110100011001001000000
bits: 10010110100101111100111000110100011111010101111010111110101001001111000000100110110111010101011000100111110110011100101011001110000
